CL,D,E,I_A,I_S,K_stock,R,S,V,X_0_mayer,X_vac,action,opt_policy,time
1.000000000000022,0.0020604342041762144,0.0018503196001817706,0.0016446839353029662,0.000374102635974414,0.041593507782807015,0.23951634702909777,0.7545541125952889,0.0,27.705211084811005,0.0,0.0010601093545088134,0.0,81.6
1.000000000000022,0.0020607274496314476,0.0018543155435697335,0.0016480186300975239,0.0003748264900925759,0.041593507782807015,0.23933461294168612,0.7547274989449446,0.0,27.84493996087597,0.0,0.0010601093545088134,0.0,81.67999999999999
1.0000000000000218,0.0020610212630848227,0.0018583224851812603,0.0016513633191912482,0.0003755525056063897,0.041593507782807015,0.23915308231930202,0.7549006581076562,0.0,27.985043569702214,0.0,0.0010601093545088134,0.0,81.76
1.000000000000022,0.0020613156462310476,0.0018623404702072474,0.0016547180199087358,0.0003762806872971756,0.041593507782807015,0.23897175513016555,0.7550735900462121,0.0,28.1255229426844,0.0,0.0010601093545088134,0.0,81.84
1.000000000000022,0.002061610600768609,0.001866369543588165,0.0016580827499419965,0.0003770110399940726,0.041593507782807015,0.23879063134278244,0.7552462947229466,0.0,28.266379115455113,0.0,0.0010601093545088134,0.0,81.91999999999999
1.0000000000000215,0.002061906128399808,0.0018704097500240192,0.0016614575273426347,0.0003777435685732637,0.041593507782807015,0.2386097109259488,0.7554187720997332,0.0,28.40761312786139,0.0,0.0010601093545088134,0.0,82.0
1.0000000000000218,0.002062202230830797,0.001874461133984042,0.001664842370514259,0.0003784782779572251,0.041593507782807015,0.23842899384875554,0.7555910221379799,0.0,28.549226023942143,0.0,0.0010601093545088134,0.0,82.08
1.0000000000000218,0.002062498909771615,0.001878523739716119,0.0016682372982051111,0.0003792151731139968,0.041593507782807015,0.23824848008059313,0.7557630447986218,0.0,28.691218851906545,0.0,0.0010601093545088134,0.0,82.16
1.0000000000000218,0.002062796166936223,0.00188259761125596,0.001671642329500907,0.00037995425905647544,0.041593507782807015,0.23806816959115565,0.7559348400421165,0.0,28.833592664113255,0.0,0.0010601093545088134,0.0,82.24000000000001
1.0000000000000218,0.002063094004042538,0.0018866827924360191,0.0016750574838178876,0.00038069554084172873,0.041593507782807015,0.23788806235044532,0.7561064078284382,0.0,28.976348517050525,0.0,0.0010601093545088134,0.0,82.32
1.0000000000000218,0.002063392422812468,0.0018907793268941751,0.001678482780896071,0.00038143902357032957,0.041593507782807015,0.23770815832877654,0.7562777481170722,0.0,29.119487471317143,0.0,0.0010601093545088134,0.0,82.4
1.0000000000000215,0.0020636914249719447,0.001894887258082175,0.0016819182407926988,0.00038218471238571106,0.041593507782807015,0.23752845749678003,0.7564488608670091,0.0,29.263010591604182,0.0,0.0010601093545088134,0.0,82.48
1.0000000000000218,0.0020639910122509566,0.0018990066292738478,0.0016853638838758773,0.00038293261247354047,0.041593507782807015,0.2373489598254068,0.7566197460367406,0.0,29.406918946677546,0.0,0.0010601093545088134,0.0,82.56
1.0000000000000218,0.002064291186383582,0.0019031374835730983,0.0016888197308183998,0.0003836827290611126,0.041593507782807015,0.23716966528593209,0.7567904035842535,0.0,29.55121360936128,0.0,0.0010601093545088134,0.0,82.64
1.0000000000000218,0.002064591949108021,0.0019072798639216816,0.0016922858025917521,0.00038443506741676084,0.041593507782807015,0.2369905738499592,0.7569608334670244,0.0,29.695895656521646,0.0,0.0010601093545088134,0.0,82.72
1.0000000000000218,0.002064893302166627,0.0019114338131067698,0.001695762120460292,0.000385189632849287,0.041593507782807015,0.23681168548942322,0.7571310356420156,0.0,29.84096616905191,0.0,0.0010601093545088134,0.0,82.8
1.0000000000000218,0.002065195247305938,0.0019155993737683121,0.0016992487059756,0.00038594643070740764,0.041593507782807015,0.23663300017659472,0.7573010100656697,0.0,29.98642623185784,0.0,0.0010601093545088134,0.0,82.88000000000001
1.0000000000000218,0.002065497786276707,0.0019197765884061988,0.001702745580970993,0.0003867054663792181,0.041593507782807015,0.23645451788408334,0.7574707566939054,0.0,30.132276933843915,0.0,0.0010601093545088134,0.0,82.96000000000001
1.000000000000022,0.002065800920833933,0.00192396549938723,0.001706252767556202,0.00038746674529167255,0.041593507782807015,0.23627623858484123,0.7576402754821117,0.0,30.278519367900177,0.0,0.0010601093545088134,0.0,83.03999999999999
1.000000000000022,0.0020661046527368906,0.0019281661489518977,0.0017097702881122053,0.00038823027291008005,0.041593507782807015,0.2360981622521666,0.7578095663851443,0.0,30.42515463088975,0.0,0.0010601093545088134,0.0,83.12
1.0000000000000222,0.0020664089837491603,0.0019323785792209848,0.0017132981652862123,0.0003889960547376162,0.041593507782807015,0.235920288859707,0.7579786293573211,0.0,30.572183823637005,0.0,0.0010601093545088134,0.0,83.2
