D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.0022019020570042958,0.004054425737963139,0.0034986557205087237,0.0007774998594033621,0.04159732089944538,0.1903947540255195,0.7986971602039681,0.0,0.0,0.0010714281127018129,108.16000000000001
0.00220248934408283,0.004063893500144344,0.0035067291215717116,0.0007792298257055688,0.04159736055923681,0.1902852079709259,0.7987861008126175,0.0,0.0,0.0010695131576372488,108.24
0.00220302422459553,0.004073567799539831,0.003514747454783313,0.0007809690380885397,0.041597401621834666,0.19018522044707525,0.7988761743158568,0.0,0.0,0.0010691365506518308,108.32
0.002203661011416326,0.004084462244805793,0.003523841314842535,0.0007829250920252559,0.041597314184702264,0.1900679779008859,0.7989640941546199,0.0,0.0,0.0010698706914604277,108.4
0.002204212005246499,0.004093342327463496,0.0035316652981451637,0.0007846426477867935,0.04159726901901556,0.18996623393651896,0.7990352249317993,0.0,0.0,0.0010659426814352674,108.48
0.0022048870564222063,0.004104944662609276,0.0035411946991621315,0.0007867177501347143,0.041597498997877014,0.18984364565190875,0.7991426161592106,0.0,0.0,0.0010699360544515213,108.56
0.002205435648763391,0.004114302794564721,0.0035492201095426897,0.0007884678331745896,0.04159741262779057,0.18974442995556115,0.7992302447208134,0.0,0.0,0.0010655281840052638,108.64
0.002206118247500725,0.004126049243834959,0.0035589120907228806,0.0007905858136951973,0.041597498997877014,0.18962038878032583,0.7993157914644792,0.0,0.0,0.0010706659536215836,108.72
0.0022068036957623247,0.00413701532646911,0.003568221217591115,0.0007926283626937237,0.04159756792438825,0.18949769771486133,0.7993987870173968,0.0,0.0,0.0010698372764969594,108.8
0.002207356108125392,0.004146784542512842,0.003576491996034182,0.0007944074209271997,0.04159766137008844,0.1893985040905892,0.799487964428913,0.0,0.0,0.0010698706914604277,108.88
0.002207975824724647,0.004157406394367706,0.00358539017148732,0.0007963393839986455,0.0415978214807048,0.18928838371835005,0.7995628186901226,0.0,0.0,0.001071259828500886,108.96000000000001
0.002208593624558657,0.0041676918271052145,0.0035941630019696654,0.0007982667164518746,0.041598009452534286,0.18917861147449908,0.7996435285550667,0.0,0.0,0.001070579278061164,109.04
0.0022092419817151395,0.00417894012498401,0.0036033556545372893,0.0008002317766158729,0.04159766559850573,0.18906428907363515,0.799742454259743,0.0,0.0,0.0010706855844041991,109.11999999999999
0.0022098782588342624,0.004189580076769644,0.0036124493699980303,0.0008022385613789305,0.04159806451565411,0.18895200426259426,0.7998163304740621,0.0,0.0,0.0010721307525157374,109.19999999999999
0.0022104772159001755,0.004199556270478521,0.003621124617416237,0.0008041368223416959,0.041598004647222686,0.188846166462039,0.7999007031633057,0.0,0.0,0.0010719759656363664,109.28
0.002211110471746309,0.004210559200538441,0.0036303025063644185,0.0008061158799776969,0.04159827669664275,0.18873609340969708,0.7999782463324734,0.0,0.0,0.001070680501499143,109.36
0.0022117252477715428,0.004220802691150767,0.003639091084125542,0.0008080545388824483,0.0415980599525323,0.1886300251386978,0.8000732019041833,0.0,0.0,0.0010718180238222638,109.44
0.0022124143880789897,0.004232569507032616,0.0036487604042252054,0.00081016461161987,0.04159806609237324,0.18850910833235068,0.8001538021859309,0.0,0.0,0.001070792098042796,109.52
0.0022130247157001273,0.004242625545902264,0.00365750527216846,0.0008120606266903919,0.041598223258526856,0.18840702052623864,0.8002368253214083,0.0,0.0,0.0010728226664045552,109.6
0.002213806865442634,0.004255618784838064,0.0036684761459427843,0.0008144711246160497,0.04159803791870649,0.18827182936892622,0.800342720196777,0.0,0.0,0.0010731548217201672,109.67999999999999
0.0022142119522804934,0.004262359612054076,0.0036743078531168085,0.0008157686136619107,0.04159831487707734,0.18820286628332789,0.8003987437185951,0.0,0.0,0.001070660439354042,109.76
0.0022148880262627137,0.0042742228805479595,0.0036840928510628052,0.0008179010532867966,0.04159835209267633,0.18808724248805656,0.8004796716255906,0.0,0.0,0.0010725991165587256,109.84
0.0022155792048552912,0.004285650903333817,0.0036942339711014895,0.00082007668190349,0.041598560333932035,0.1879693065274647,0.8005630282128386,0.0,0.0,0.0010757508646902024,109.92
0.00221619962723406,0.004296515226190189,0.003703195028710869,0.0008219960397069846,0.04159857148938202,0.18786597966713564,0.8006467682874976,0.0,0.0,0.0010740026677387524,110.0
0.002216861375422619,0.00430794472932204,0.003712839324919643,0.0008241064106038529,0.041598627342407574,0.18775427207859538,0.8007268435955018,0.0,0.0,0.0010737369544735857,110.08
0.0022175071662807093,0.004318447313454559,0.0037219169345664316,0.0008261166580791493,0.04159872272941581,0.1876471079619501,0.8008019939121216,0.0,0.0,0.001074204374975386,110.16
0.002218147200244938,0.004329284159331596,0.0037311171367835523,0.0008281071548246522,0.04159878890189443,0.18754068752380865,0.8008854549684469,0.0,0.0,0.0010740026677387524,110.24000000000001
0.0022189038082409945,0.004342475171660382,0.0037417493767455184,0.000830398771910656,0.04159894183424369,0.18741763129205377,0.80096688124401,0.0,0.0,0.0010751453709035553,110.32000000000001
0.0022194375740091313,0.004350826610992902,0.003749612949046236,0.000832170640593856,0.04159909038944564,0.18732676935035825,0.8010436623532846,0.0,0.0,0.0010729499515933529,110.39999999999999
0.002220077877192303,0.004361541468345186,0.00375877219899653,0.0008341010620583051,0.04159907034727656,0.187223122222306,0.8011079215731879,0.0,0.0,0.0010762815883795184,110.47999999999999
0.0022207324850531543,0.004372557362637173,0.0037680312427425156,0.0008361486616822096,0.041599142874419195,0.18711652201421242,0.8011969754718709,0.0,0.0,0.0010757508646902024,110.56
